Student_ID,First_Name,Last_Name,Attendance ,Assignments_Avg,Participation_Score
S3370,Maria,Williams,86.9,51.53,8.65
S3371,Maria,Brown,96.27,78.33,2.54
S3372,Liam,Brown,52.93,79.93,2.27
S3373,Maria,Davis,,57.09,8.95
S3374,Sara,Williams,84.96,80.09,1.79
S3375,Maria,Johnson,63.96,97.6,8.79
S3376,John,Smith,66.7,98.91,8.03
S3377,Liam,Davis,77.34,94.42,3.1
S3378,Ali,Johnson,55.12,90.35,0.34
S3379,Maria,Jones,,60.47,0.83
S3380,Emma,Brown,66.26,57.82,1.1
S3381,Ali,Jones,81.64,72.25,8.91
S3382,Sara,Brown,91.7,,4.04
S3383,Emma,Brown,58.56,92.53,0.33
S3384,Ali,Jones,96.54,61.6,5.57
S3385,Emma,Jones,76.53,73.98,2.08
S3386,Sara,Johnson,96.15,,2.35
S3387,Liam,Davis,60.39,72.28,1.61
S3388,John,Davis,80.23,72.71,7.62
S3389,Sara,Jones,,61.26,0.01
S3390,Sara,Johnson,88.71,99.33,4.39
S3391,Emma,Davis,80.3,73.76,0.87
S3392,Liam,Johnson,74.73,76.64,5.52
S3393,Omar,Johnson,,60.93,3.46
S3394,Ahmed,Brown,,,0.28
S3395,Maria,Davis,,62.77,4.61
S3396,Maria,Davis,80.41,60.12,5.71
S3397,John,Brown,81.2,63.79,2.48
S3398,John,Jones,71.95,50.14,7.66
S3399,Maria,Brown,74.33,78.51,3.71
S3400,Ahmed,Davis,97.98,69.37,7.49
S3401,Maria,Davis,86.63,94.93,5.79
S3402,Omar,Jones,55.53,52.04,8.69
S3403,Ahmed,Brown,60.61,52.16,5.47
S3404,John,Smith,98.78,94.29,1.86
S3405,Ali,Smith,86.32,56.33,8.23
S3406,Emma,Jones,95.75,50.11,7.83
S3407,Omar,Brown,65.19,58.95,9.72
S3408,Omar,Brown,87.09,91.19,0.94
S3409,Liam,Johnson,85.7,90.14,5.91
S3410,John,Davis,64.73,67.01,4.92
S3411,John,Williams,77.54,83.4,6.71
S3412,Sara,Jones,81.37,,9.8
S3413,Omar,Williams,74.06,95.24,5.32
S3414,Sara,Williams,91.36,,6.86
S3415,Sara,Jones,91.64,90.66,3.47
S3416,Emma,Brown,,58.53,2.99
S3417,Sara,Jones,90.17,69.58,3.35
S3418,Ahmed,Williams,74.4,59.6,0.39
S3419,Maria,Davis,,85.13,2.85
S3420,Ali,Davis,91.57,83.92,1.73
S3421,John,Davis,74.51,77.39,4.57
S3422,Ahmed,Brown,62.32,84.91,4.61
S3423,Ali,Smith,75.37,81.98,7.65
S3424,Omar,Jones,57.09,,5.02
S3425,Omar,Davis,,61.97,4.63
S3426,Omar,Jones,66.8,71.45,2.32
S3427,Ahmed,Davis,63.03,57.58,8.52
S3428,Ahmed,Brown,97.83,71.48,0.91
S3429,John,Smith,88.84,85.08,9.82
S3430,Maria,Smith,89.35,84.57,4.76
S3431,Liam,Davis,,85.47,1.86
S3432,Sara,Brown,91.96,65.44,3.54
S3433,Omar,Johnson,87.96,83.11,0.15
S3434,Emma,Jones,79.94,,1.67
S3435,Maria,Jones,98.06,97.22,3.35
S3436,Emma,Williams,59.58,,5.54
S3437,John,Brown,97.17,80.15,1.29
S3438,John,Williams,70.07,87.51,6.76
S3439,John,Davis,76.42,95.32,8.44
S3440,Ali,Williams,,71.9,5.72
S3441,Emma,Smith,77.01,68.02,2.97
S3442,Maria,Jones,80.56,71.5,1.21
S3443,Liam,Williams,99.89,,0.16
S3444,Maria,Smith,,,7.32
S3445,Ahmed,Brown,98.32,96.64,6.28
S3446,Ahmed,Williams,67.42,56.3,4.76
S3447,Omar,Davis,99.56,78.05,1.02
S3448,Liam,Davis,72.77,94.88,2.07
S3449,Ahmed,Davis,,55.01,8.15
S3450,John,Jones,,,4.8
S3451,Maria,Williams,75.29,93.26,9.63
S3452,Emma,Brown,98.3,95.02,10
S3453,John,Williams,97.35,75.72,8.01
S3454,Ali,Jones,84.19,51.25,2.58
S3455,Ahmed,Smith,89.89,55.28,2.31
S3456,John,Jones,,79.34,2.54
S3457,John,Davis,86.08,56.19,9.87
S3458,Ali,Smith,80.9,57.47,3.35
S3459,Sara,Davis,54.58,88.61,7.06
S3460,Maria,Johnson,55.66,87.53,9.59
S3461,Emma,Jones,55.42,92.14,8.2
S3462,Omar,Jones,86.22,55.29,5.98
S3463,Sara,Brown,57.09,59.91,1.69
S3464,Ahmed,Williams,,91.65,1.75
S3465,John,Smith,,86.05,4.92
S3466,Liam,Smith,77.53,90.3,9.52
S3467,Ali,Brown,85.32,99.49,9.04
S3468,Ali,Brown,84.24,93.22,1.66
S3469,Liam,Williams,75.78,76.02,2.88
S3470,Maria,Davis,73.22,,5.89
S3471,Sara,Williams,69.89,78.48,4.77
S3472,Omar,Jones,93.1,81.93,1.19
S3473,Maria,Davis,66.54,66.77,3.69
S3474,Liam,Johnson,62.97,,9.55
S3475,John,Williams,87.17,54.64,9.51
S3476,Liam,Brown,67.99,88.97,5.59
S3477,Maria,Davis,92.35,51.6,6.35
S3478,Emma,Williams,66.39,74.9,2.22
S3479,Ali,Smith,85.1,93.07,7.42
S3480,Ali,Johnson,52.26,54.32,0.52
S3481,Ahmed,Jones,69.28,75.89,2.21
S3482,Ahmed,Smith,67.16,57.97,0.06
S3483,Liam,Smith,90.83,,3.86
S3484,Omar,Johnson,98.35,91.62,8.5
S3485,John,Jones,,96.7,9.83
S3486,Emma,Brown,91.24,93.75,6.68
S3487,Sara,Davis,84.98,86.83,7.45
S3488,Maria,Jones,98.37,59.24,2.63
S3489,Omar,Williams,90.56,65.13,5.2
S3490,John,Smith,53.87,74.84,7.37
S3491,Ahmed,Williams,85.66,,4.97
S3492,Liam,Brown,76.77,89.11,0.89
S3493,Maria,Williams,50.82,61.35,7.41
S3494,Ahmed,Jones,62.57,56.41,2.2
S3495,Liam,Williams,96.09,74.13,0.98
S3496,Maria,Brown,,57.89,4.78
S3497,Sara,Brown,89.94,84.69,0.75
S3498,John,Brown,,,6.29
S3499,Maria,Jones,90.33,87.06,6.4
S3500,Emma,Brown,50.51,53.17,2.57
S3501,Omar,Smith,64.39,98.23,9.65
S3502,Ali,Brown,51.53,50,8.24
S3503,Emma,Williams,54.71,66.27,1.1
S3504,Emma,Davis,60.94,83.98,7.49
S3505,Omar,Williams,75.18,52.26,3.53
S3506,Ali,Davis,92.38,54.17,7.5
S3507,Emma,Williams,93.1,53.83,8.01
S3508,Maria,Jones,80.81,,1.51
S3509,Maria,Williams,96.41,94.8,6.62
S3510,Maria,Jones,75,,8.63
S3511,Ali,Jones,,80.18,3.23
S3512,Emma,Brown,72.7,67.3,0.8
S3513,Liam,Smith,63.86,50.94,0.27
S3514,Ali,Davis,95.82,51.08,1.1
S3515,Maria,Brown,69.4,94.42,0.04
S3516,Omar,Brown,75.17,55.13,3.27
S3517,Emma,Jones,66.44,,2.99
S3518,Emma,Jones,83.14,58.22,1.1
S3519,Ahmed,Davis,99.75,83.73,6.51
S3520,Ahmed,Williams,,97.45,9.92
S3521,Sara,Williams,94.99,68.11,9.01
S3522,Liam,Brown,50.2,86.72,2.53
S3523,Liam,Johnson,68.21,67.54,7.7
S3524,John,Johnson,58.43,65.25,9.37
S3525,Liam,Williams,87.87,60.09,9.06
S3526,Ahmed,Johnson,52.53,91.05,8.85
S3527,Ali,Williams,77.67,,7.86
S3528,Liam,Jones,64.75,64.16,2.93
S3529,Ahmed,Brown,56.68,99.95,0.84
S3530,Sara,Smith,,66.37,4.88
S3531,Emma,Brown,60.87,71.14,0.55
S3532,Liam,Williams,61.18,99.5,9.98
S3533,Sara,Williams,63.75,68.47,3.58
S3534,Emma,Brown,79.34,68.31,9.58
S3535,Omar,Davis,82.98,91.39,7.73
S3536,Omar,Williams,50.88,65.6,4.11
S3537,Emma,Johnson,62.09,61.69,1.18
S3538,Liam,Johnson,,,2.37
S3539,John,Williams,66.6,85.03,6.73
S3540,Ahmed,Williams,94.21,52.16,8.3
S3541,Ali,Davis,89.39,68.7,9.79
S3542,Ali,Johnson,81.29,67.31,1.32
S3543,Maria,Williams,66.9,62.24,1.56
S3544,Emma,Williams,85.03,82.71,0.42
S3545,Ali,Davis,92.18,64.5,2.6
S3546,Liam,Davis,79.74,80.34,8.21
S3547,John,Brown,89.22,75.22,1.98
S3548,Emma,Davis,87.46,60.86,5.48
S3549,John,Smith,78.59,63.33,4.46
S3550,Liam,Johnson,,58.53,3.26
S3551,Ali,Brown,87.29,52.83,6.18
S3552,Ali,Smith,60.34,80.96,5.02
S3553,Maria,Williams,,83.64,3.35
S3554,Ali,Williams,90.23,58.3,6.89
S3555,Emma,Brown,91.11,80.77,2.8
S3556,Liam,Davis,73.65,99.1,6.43
S3557,Omar,Williams,59.62,53.72,9.57
S3558,Liam,Jones,54.99,74.52,7.29
S3559,Emma,Brown,87.17,86.65,4.18
S3560,Emma,Smith,94.31,52.3,7.48
S3561,Maria,Brown,82.54,88.91,8.09
S3562,Maria,Johnson,57.21,98.98,3.26
S3563,Ali,Davis,96.74,54.42,7.05
S3564,Sara,Davis,99.46,91.11,4.34
S3565,Liam,Brown,71.67,68.93,8.19
S3566,Liam,Williams,79.74,57.21,2.95
S3567,Sara,Williams,,74.66,9.38
S3568,Maria,Jones,,53.58,5.75
S3569,Ali,Jones,98.39,76.11,3.53
S3570,Sara,Davis,55.74,50.97,4.19
S3571,Ali,Jones,79.04,86.43,3.48
S3572,Ali,Smith,84.6,74.4,1.46
S3573,Ali,Jones,94.5,72.95,0.68
S3574,Ahmed,Smith,,59.81,3.22
S3575,Emma,Jones,98.9,68.06,4.59
S3576,Ali,Davis,75.6,59.09,3.62
S3577,Ahmed,Davis,91.54,86.77,0.14
S3578,Maria,Smith,71.36,59.95,5.79
S3579,Sara,Brown,71.12,80.84,1.45
S3580,Emma,Davis,62.67,63.98,2.11
S3581,Omar,Brown,90.91,82.85,1.21
S3582,Sara,Williams,99.29,77.02,5.2
S3583,Emma,Smith,62.82,71.17,0.95
S3584,Omar,Davis,52.81,83.65,2.56
S3585,Sara,Johnson,90.78,70.79,4.52
S3586,Emma,Williams,81.01,91.07,1.68
S3587,Sara,Brown,97.98,,4.46
S3588,Sara,Davis,62.61,77.03,3.43
S3589,Omar,Smith,53.55,93.85,8.61
S3590,Sara,Jones,74.62,91.44,7.95
S3591,Sara,Johnson,54.27,76.59,9.93
S3592,Omar,Brown,63.09,53.42,5.29
S3593,Maria,Williams,56.3,78.3,5.75
S3594,Ali,Smith,,67.76,9.47
S3595,Liam,Johnson,55.31,77.01,4
S3596,John,Smith,97.7,82.36,5.56
S3597,Ahmed,Davis,63.93,82.24,3.79
S3598,John,Jones,72.19,83.68,5.46
S3599,John,Williams,94.93,83.96,0.81
S3600,Emma,Smith,83.87,55.46,7.84
S3601,Ali,Brown,80.9,59.59,9.85
S3602,Emma,Davis,85.28,81.53,0.66
S3603,Ali,Davis,91.44,,8.01
S3604,Omar,Williams,93.88,88.14,2.42
S3605,Omar,Davis,82.13,56.25,1.98
S3606,Liam,Brown,94.5,59.58,6.93
S3607,Ali,Smith,76.77,77.92,0.44
S3608,Sara,Williams,63.86,75.04,4.63
S3609,Maria,Davis,94,63.32,0.01
S3610,Liam,Davis,,70.42,5.54
S3611,Liam,Brown,95.31,51.75,4.62
S3612,Sara,Jones,52.01,51.85,9.15
S3613,Maria,Jones,69.88,54.75,7.2
S3614,Emma,Davis,97.39,,1.26
S3615,Maria,Smith,62.48,93.19,3.55
S3616,Emma,Williams,,63.01,9.32
S3617,Omar,Davis,97.7,51.7,7.25
S3618,John,Johnson,94.11,,5.94
S3619,Omar,Williams,78.18,92.77,5.59
S3620,Omar,Jones,82.35,56.91,3.98
S3621,John,Davis,,69.29,5.85
S3622,Maria,Brown,88.79,57.94,7.72
S3623,Liam,Johnson,81.5,,1.28
S3624,Maria,Davis,99.11,82.41,9.7
S3625,Emma,Smith,84.28,98.38,2.39
S3626,Sara,Johnson,98.77,83.91,4.48
S3627,Emma,Davis,52.87,99.24,0.23
S3628,Sara,Smith,56.95,71.72,5.5
S3629,Omar,Johnson,72.57,94.89,3.82
S3630,John,Smith,69.24,60.25,2.5
S3631,Omar,Smith,89.14,,9.86
S3632,Ali,Johnson,58.03,85.13,4.28
S3633,Maria,Johnson,98.8,68.57,4.14
S3634,Sara,Smith,65.75,,4.63
S3635,Emma,Jones,,83.56,1.16
S3636,John,Johnson,63.74,66.67,3.93
S3637,Sara,Davis,78.97,78.63,3.36
S3638,Emma,Williams,52.93,64.97,4.65
S3639,Maria,Brown,,89.19,8.57
S3640,Omar,Smith,87.29,65.62,1.93
S3641,Maria,Smith,59.33,76.75,6.08
S3642,Ahmed,Brown,61.78,,0.38
S3643,Ali,Jones,,89.59,3.17
S3644,Ahmed,Brown,,81.02,4.73
S3645,John,Johnson,71.87,59.61,0.74
S3646,Sara,Brown,,60.77,5.44
S3647,John,Smith,67.34,,3.1
S3648,Omar,Brown,84.95,78.83,9.93
S3649,Emma,Williams,54.51,77.42,6.31
S3650,Maria,Davis,94.42,63.69,2.44
S3651,Ahmed,Johnson,95.47,84.7,1.03
S3652,Liam,Brown,55.25,94.45,0.41
S3653,Ahmed,Smith,99.54,52.18,0.91
S3654,Omar,Davis,64.88,70.86,6.8
S3655,Ahmed,Johnson,,79.68,8.55
S3656,Omar,Smith,50.25,,1.57
S3657,Liam,Jones,70.43,50.98,4.02
S3658,John,Williams,81.49,60.53,3.54
S3659,Maria,Jones,,53.09,6.45
S3660,Sara,Williams,91.84,78.45,1.83
S3661,Emma,Brown,85.83,82.27,9.53
S3662,Sara,Johnson,67.51,57.99,7.29
S3663,John,Brown,86.72,66.65,9.55
S3664,Emma,Williams,97.02,66.49,2.77
S3665,Ahmed,Williams,54.65,90.99,5.88
S3666,Liam,Williams,,59.73,7.32
S3667,Liam,Davis,73.17,77.42,7.11
S3668,Ali,Smith,74.9,89.15,0.21
S3669,John,Johnson,77.11,91.48,9.98
S3670,John,Brown,65.03,83.33,9.28
S3671,Maria,Brown,,64.98,1.2
S3672,Sara,Jones,82.25,91.15,5.44
S3673,John,Williams,78.89,,3.15
S3674,John,Williams,,85.22,8.79
S3675,Ahmed,Williams,73.85,53.37,6.98
S3676,Ahmed,Brown,67.81,52.16,2.24
S3677,Emma,Jones,74.55,84.77,0.34
S3678,Omar,Smith,96.09,97.24,2.92
S3679,Omar,Davis,74.03,88.69,0.38
S3680,Ali,Johnson,50.7,91.57,1.41
S3681,Omar,Smith,71.94,77.25,6.36
S3682,Maria,Brown,91.03,65.23,7.45
S3683,Ali,Davis,89,,4.68
S3684,Emma,Davis,75.67,85.6,6
S3685,Ahmed,Davis,,83.77,1.56
S3686,Omar,Williams,73.25,97.34,3.17
S3687,Sara,Johnson,78.19,68.36,7.13
S3688,Ahmed,Brown,99.99,51.98,3.65
S3689,Liam,Brown,82.21,95.42,3.49
S3690,Maria,Davis,84.71,,1.94
S3691,Ahmed,Brown,74.57,84.87,5.95
S3692,Maria,Johnson,,93.66,8.1
S3693,Maria,Johnson,90.65,65.51,4.69
S3694,Maria,Jones,74.75,,1.16
S3695,Emma,Jones,99.73,,8.38
S3696,Maria,Smith,72.86,89.71,0.71
S3697,Maria,Johnson,,53.49,4.72
S3698,Liam,Johnson,84.13,82.76,2.61
S3699,Sara,Johnson,52.33,83.86,9.36
S3700,Ali,Jones,62.53,,7.38
S3701,John,Davis,67.69,84.35,5.66
S3702,Liam,Davis,86.97,96.16,6.68
S3703,Ali,Brown,74.71,86.69,5.33
S3704,Maria,Davis,51.43,98.06,1.48
S3705,Sara,Williams,80.84,72.43,7.09
S3706,Ahmed,Jones,70.57,76.41,4.93
S3707,Sara,Johnson,96.09,63.19,6.34
S3708,Liam,Davis,,99.28,0.45
S3709,Maria,Jones,85.45,52.76,1.42
S3710,Sara,Davis,,67.93,5.89
S3711,Omar,Smith,88.05,64.88,4.59
S3712,Sara,Johnson,86.05,69.33,2.27
S3713,Maria,Smith,95.2,95.89,2.41
S3714,Emma,Johnson,51.69,68.4,6.32
S3715,Omar,Jones,72.38,95.85,0.59
S3716,Sara,Brown,83.96,71.17,4.34
S3717,John,Davis,54.76,92.74,5.23
S3718,John,Davis,70.53,76.09,3.08
S3719,Sara,Williams,97.11,,8.21
S3720,Emma,Smith,,72.47,0.57
S3721,Ahmed,Davis,99.27,,8.66
S3722,Maria,Jones,52.84,,7.23
S3723,John,Brown,85.89,64.48,4.46
S3724,Ahmed,Jones,79.05,59.32,9.24
S3725,Sara,Smith,75.03,66.8,7.02
S3726,Liam,Williams,98.54,81.22,9.31
S3727,Ahmed,Davis,56.48,69.33,4.73
S3728,Omar,Jones,94.8,85.62,4.53
S3729,Ali,Johnson,84.56,99.35,5.31
S3730,John,Brown,62.95,,0.65
S3731,Sara,Jones,95.08,73.13,9.08
S3732,Liam,Brown,71.46,58.21,6.68
S3733,Maria,Davis,,,6.18
S3734,Liam,Johnson,69.44,86.34,9.26
S3735,Emma,Williams,92.55,60.87,9.94
S3736,Omar,Williams,81.83,59.1,1.63
S3737,Sara,Johnson,57.05,68.82,7.49
S3738,Maria,Brown,82.48,90.93,5.8
S3739,Emma,Davis,59.57,,4.61
S3740,Emma,Jones,70.6,97.88,9.78
S3741,Sara,Johnson,58.51,,8.5
S3742,Omar,Smith,,57.56,6.97
S3743,Ahmed,Brown,60.59,52.13,3.83
S3744,Ahmed,Williams,76.82,69.95,6.66
S3745,Emma,Johnson,,76.1,5.32
S3746,Ahmed,Williams,75.07,,2.49
S3747,Ali,Brown,62.38,56.71,4.5
S3748,Emma,Williams,84.26,56.24,2.12
S3749,Emma,Johnson,,52.34,5
S3750,Maria,Brown,67.9,92.54,7.2
S3751,Ahmed,Smith,94.06,97.39,0.37
S3752,Omar,Johnson,82.2,55.78,7.65
S3753,Emma,Jones,85.65,60.66,0.2
S3754,Liam,Davis,63.87,,5.17
S3755,Omar,Johnson,50.03,93.88,5.73
S3756,Ali,Brown,93.27,97.94,7.61
S3757,Maria,Davis,,63.09,7.61
S3758,Sara,Johnson,56.16,65.18,4.17
S3759,Omar,Smith,,68.13,0.66
S3760,Emma,Smith,83.07,75.12,6.94
S3761,Ali,Jones,82.61,84.12,5.11
S3762,John,Williams,93.02,,3.33
S3763,Ali,Davis,57.01,,2.35
S3764,Ali,Brown,71.5,54.99,1.2
S3765,Maria,Brown,54.86,89.93,2.95
S3766,Sara,Williams,69.48,66.72,4.58
S3767,John,Smith,50.76,68.88,4.78
S3768,Ahmed,Smith,94.91,,5.83
S3769,Ahmed,Johnson,,96.47,3.62
S3770,Omar,Jones,,85.81,9.2
S3771,Ali,Davis,53,88.79,4.96
S3772,Liam,Jones,61.37,87.54,4.24
S3773,Maria,Jones,62.97,66.05,0.48
S3774,Liam,Johnson,69.33,87.85,5.99
S3775,Maria,Jones,90.14,89.23,6.03
S3776,Ahmed,Williams,69.33,76.67,5.83
S3777,Omar,Johnson,60.23,,8.88
S3778,Omar,Williams,,87.99,7.63
S3779,Omar,Johnson,53.97,90.85,8.67
S3780,John,Jones,88,66.86,0.59
S3781,Sara,Williams,72.24,90.08,3.18
S3782,John,Williams,86.31,90.71,3.19
S3783,Emma,Williams,84.11,61.71,6.57
S3784,Emma,Johnson,56.77,85.85,4.49
S3785,Liam,Brown,57.14,59.33,7.77
S3786,Sara,Jones,87.77,54.65,3.84
S3787,Ahmed,Williams,86.06,78.73,2.22
S3788,Sara,Davis,68.9,95.43,2.91
S3789,Maria,Brown,53.87,51.77,1.82
S3790,Emma,Davis,50.6,91.33,1.98
S3791,Ali,Jones,64.41,75.32,2.17
S3792,Ali,Jones,50.46,,0.16
S3793,Ahmed,Williams,61.5,92.17,7.16
S3794,Maria,Williams,70.98,93.76,4
S3795,Liam,Johnson,56.07,88.44,0.23
S3796,John,Brown,55.21,92.15,3.7
S3797,Maria,Brown,94.82,58.8,9.05
S3798,Ali,Williams,79.27,65.19,5.11
S3799,Ali,Jones,96.72,62.12,9.87
S3800,Liam,Williams,67.29,87.12,5.4
S3801,Emma,Jones,83.86,57.68,9.63
S3802,Maria,Jones,60.23,59.11,2.02
S3803,Maria,Williams,80.92,93.95,2.9
S3804,Ali,Smith,56.48,85.29,7
S3805,John,Brown,50.1,93.77,9.87
S3806,Ahmed,Davis,96.58,56.97,8.25
S3807,Omar,Jones,77.74,69.95,5.54
S3808,Ahmed,Jones,96.35,64.16,0.85
S3809,Maria,Smith,66.69,50.48,3.64
S3810,Ahmed,Davis,66.39,64.23,0.86
S3811,Ali,Johnson,,68.98,3.11
S3812,Ali,Smith,85.3,,2.59
S3813,Liam,Davis,78.29,78.32,3.89
S3814,Maria,Smith,96.27,69.16,8.37
S3815,Liam,Jones,,52.32,1.5
S3816,Maria,Brown,85.41,85.2,3.06
S3817,Omar,Smith,66.52,,2.61
S3818,Omar,Johnson,59.01,,2.96
S3819,Emma,Williams,75.52,74.28,3.61
S3820,Maria,Davis,75.25,98.43,2.44
S3821,John,Smith,56.85,95.7,9.43
S3822,Ahmed,Smith,60.09,77.57,4.2
S3823,Maria,Johnson,70.41,72.25,1.14
S3824,Sara,Brown,70.44,50.15,4.68
S3825,Emma,Smith,65.88,85.55,1.84
S3826,Sara,Smith,57.43,,2.16
S3827,Ali,Brown,50.22,,2.85
S3828,Omar,Johnson,98.51,79.71,1.25
S3829,Ahmed,Davis,97.17,99.64,7.21
S3830,Maria,Davis,74.18,92.69,7.92
S3831,Sara,Smith,99.75,97.68,3.94
S3832,Ahmed,Brown,83.68,66.38,6.89
S3833,Ali,Smith,53.44,57.47,3.89
S3834,Omar,Williams,55.89,89.84,1.64
S3835,John,Davis,95.81,,3.97
S3836,Emma,Jones,81.5,60.57,5.57
S3837,Ahmed,Williams,92.16,88.24,0.41
S3838,Ahmed,Smith,,79.1,6.54
S3839,John,Johnson,72.4,55.48,7.43
S3840,Ahmed,Davis,52.43,75.09,8.6
S3841,Ali,Jones,59.41,96.56,1.03
S3842,Ali,Williams,53.33,75.32,0
S3843,John,Davis,59.44,89.43,0.73
S3844,Emma,Brown,70.53,51.45,9.24
S3845,Maria,Johnson,55.91,86.4,7.66
S3846,Sara,Williams,58.34,97.34,8.35
S3847,Maria,Brown,72.29,74.98,5.17
S3848,Ahmed,Smith,67.01,66.89,5.27
S3849,Sara,Brown,,82.33,2.99
S3850,Liam,Williams,71.46,95.81,8.43
S3851,John,Williams,82.22,58.84,8.3
S3852,John,Smith,,70.18,3.92
S3853,Emma,Brown,55.39,57.81,3.29
S3854,Sara,Brown,54.96,,7.38
S3855,Ali,Smith,92.64,77.02,0.26
S3856,Sara,Brown,75.32,97.21,8.6
S3857,Ahmed,Davis,88.32,70.63,4.46
S3858,Ali,Smith,,78.35,4.41
S3859,Omar,Johnson,91.44,94.26,6.69
S3860,Omar,Williams,96.19,66.07,6.46
S3861,Liam,Johnson,81.77,,2.66
S3862,Omar,Davis,55.29,87.86,9.43
S3863,John,Davis,94.76,66.53,9.86
S3864,Sara,Jones,89.62,,5.26
S3865,Omar,Jones,87.54,75.15,5.61
S3866,Maria,Jones,51.84,,5.54
S3867,Emma,Smith,89.95,63.32,4.86
S3868,Maria,Brown,56.9,98.67,9.45
S3869,Omar,Davis,61.12,75.11,2.45
S3870,Liam,Johnson,78.86,92.82,1.08
S3871,Emma,Johnson,63.25,59.77,9.3
S3872,Ahmed,Johnson,83.07,96.97,2.13
S3873,Maria,Johnson,80.4,89.72,7.49
S3874,Liam,Jones,55.41,90.43,2.04
S3875,Sara,Johnson,82.8,69.49,9.6
S3876,Sara,Brown,96.2,74.28,7.91
S3877,Maria,Jones,58.06,,9.19
S3878,Omar,Johnson,79.85,89.49,9.51
S3879,Liam,Smith,67.09,92.45,0.84
S3880,Sara,Williams,72.98,53.9,4.33
S3881,Ahmed,Williams,64.35,95.2,6.48
S3882,Ali,Williams,,96.87,8.02
S3883,Omar,Jones,51.45,79.64,2.41
S3884,Liam,Johnson,99.08,59.34,9.15
S3885,Ahmed,Davis,81.24,90.92,2.21
S3886,Liam,Davis,75.04,77.43,8.66
S3887,Emma,Davis,69.19,90.86,5.13
S3888,Ahmed,Jones,76.97,,5.15
S3889,Omar,Brown,69.01,54.34,3.74
S3890,Emma,Smith,68,80.35,1.04
S3891,Omar,Smith,73.2,,3.47
S3892,Sara,Williams,63.8,97.31,4.27
S3893,Ali,Williams,59,64.83,4.79
S3894,Omar,Davis,77.83,60.3,7.39
S3895,Omar,Davis,92.14,94.85,3.52
S3896,Sara,Williams,57.64,57.44,4.07
S3897,John,Johnson,51.64,84.33,9.06
S3898,Sara,Brown,62.34,65,7.53
S3899,Emma,Brown,98.99,78.39,0.23
S3900,Sara,Brown,,80.81,8.12
S3901,Sara,Brown,79.79,70.87,9.9
S3902,Ali,Williams,96.46,,9.4
S3903,Sara,Smith,72.26,56.59,8.36
S3904,Liam,Williams,99.16,69.57,6.29
S3905,Omar,Brown,64.82,71.52,2.78
S3906,Liam,Williams,62.02,81.55,6.54
S3907,Ali,Brown,81.9,70.36,6.96
S3908,Maria,Jones,,54.85,2.82
S3909,John,Davis,81.32,97.37,2.55
S3910,Liam,Smith,65.25,70.8,3.97
S3911,Ali,Jones,80.9,67.13,6.41
S3912,Emma,Johnson,63.79,72.34,2.93
S3913,Maria,Williams,52.55,60.83,5.56
S3914,Ali,Johnson,95.61,55.01,8.99
S3915,Ali,Williams,94.16,57.43,2.95
S3916,John,Davis,98.54,58.33,9.66
S3917,Omar,Jones,85.83,59.88,4.73
S3918,Liam,Davis,84.14,71,1.01
S3919,Emma,Brown,77.95,81.19,0.55
S3920,Ahmed,Davis,56.3,81.44,3.39
S3921,Liam,Davis,59.46,50,2.59
S3922,Ahmed,Brown,64.47,96.05,8.44
S3923,Ali,Williams,94.51,91.14,7.38
S3924,Sara,Brown,58.65,98.2,8.85
S3925,Emma,Jones,96.14,68,5.89
S3926,Maria,Davis,76.14,83.24,4.35
S3927,Sara,Brown,85.78,58.4,2.71
S3928,Sara,Davis,55.51,90.85,5.83
S3929,Liam,Jones,63.45,58.07,6.18
S3930,Emma,Johnson,97.93,66.3,3.93
S3931,Omar,Jones,63.31,74.54,9.37
S3932,Ali,Smith,64.83,79.73,6.4
S3933,Ali,Smith,59.88,77.98,8.37
S3934,Ali,Smith,56.45,55.1,6.2
S3935,Ali,Davis,61.66,71.08,3.17
S3936,Liam,Williams,82.12,96.15,7.37
S3937,Ahmed,Williams,72.77,,2.3
S3938,Ali,Williams,77.69,79.54,5.97
S3939,Ahmed,Davis,56.12,78.62,4.02
S3940,Ahmed,Jones,90.11,55.58,1.5
S3941,Omar,Williams,89.2,60.01,4.13
S3942,Ali,Johnson,51.08,62.63,3.1
S3943,John,Smith,69.18,74.41,1.12
S3944,Maria,Jones,,86.57,8.24
S3945,Sara,Smith,89.61,73.04,4.99
S3946,Ahmed,Williams,86.86,56.3,3.46
S3947,Emma,Jones,,71.97,5.05
S3948,Emma,Brown,61.82,58.13,7.55
S3949,Maria,Johnson,72.81,87.56,0.18
S3950,Emma,Williams,59.22,58.33,5.47
S3951,John,Williams,68.56,74.13,4.79
S3952,Emma,Johnson,,84.67,8.93
S3953,Sara,Johnson,52.67,61.41,5.56
S3954,Sara,Brown,85.74,53.8,1.37
S3955,Ahmed,Williams,77.16,,3.89
S3956,Ali,Davis,,52.71,6.21
S3957,Omar,Williams,63.59,79.39,0.46
S3958,John,Smith,,87.67,8.85
S3959,Ahmed,Jones,99.93,66.47,0.68
S3960,John,Jones,95.96,74.42,0.31
S3961,Ali,Smith,88.89,96.44,0.02
S3962,Liam,Jones,90.62,73.56,6.84
S3963,Emma,Johnson,78.69,99.83,4.56
S3964,Emma,Jones,59.51,57.85,1.03
S3965,Omar,Jones,83.85,85.45,8.56
